city,state,date,shape,city_latitude,city_longitude
Saint Clair Shores,MI,8/15/2019,teardrop,42.49333837,-82.89567558
Sisters,OR,7/10/2019,other,44.4102,-121.9283
Medicine Hat,AB,7/10/2019,cigar,49.99138154,-110.5690179
Vancouver,WA,7/11/2019,light,45.65808015,-122.5849084
Sunbury,PA,7/11/2019,cigar,40.8322,-76.7388
Madison,OH,7/11/2019,light,41.7932,-81.0578
Burbank,IL,7/11/2019,circle,41.7452,-87.7703
Nags Head,NC,7/11/2019,other,35.885,-75.5911
Union,OR,7/11/2019,changing,45.1534,-117.7723
Bellingham,WA,7/11/2019,circle,48.74688635,-122.4446201
Corning,CA,5/21/2019,light,39.9259,-122.2835
Erwin,NC,5/21/2019,oval,35.2997,-78.7167
Apache Junction,AZ,5/21/2019,circle,33.4151,-111.5496
Spencer,NC,5/21/2019,chevron,35.695,-80.4321
Plano,TX,5/21/2019,unknown,33.0481215,-96.74114607
West Liberty,IA,5/21/2019,sphere,41.5659,-91.2661
Decatur,AL,5/21/2019,triangle,34.57360703,-86.9421027
Pearsall,TX,5/21/2019,unknown,28.8683,-99.1074
Ormond Beach,FL,5/21/2019,unknown,29.30349483,-81.18193621
Hammond,NY,8/15/2019,light,44.4468,-75.6821
Lakewood,WA,8/15/2019,fireball,47.16019821,-122.530457
Concord,NC,8/15/2019,flash,35.40326904,-80.62708466
New York,NY,8/15/2019,light,40.74430707,-73.98772448
Lebanon Junction,KY,8/15/2019,formation,37.8649,-85.7175
Asheville,NC,8/15/2019,oval,35.58215753,-82.55326562
Comer,GA,8/15/2019,teardrop,34.0697,-83.1111
Winfield,WV,8/15/2019,light,38.5065,-81.9252
Tiburon,CA,8/15/2019,cigar,37.8914,-122.4728
Anchorage,AK,8/16/2019,light,61.18196014,-149.8425268
Bozeman,MT,7/12/2019,light,45.70981012,-111.0535749
Sarasota,FL,7/12/2019,unknown,27.31073444,-82.49044026
Bridgeport,CT,7/12/2019,triangle,41.19200961,-73.20145714
Coeur d'Alene,ID,7/12/2019,oval,47.70035253,-116.7896063
Boiling Springs,SC,7/12/2019,light,35.0519,-81.9736
Mckeesport,PA,7/12/2019,light,40.32757429,-79.83367929
Saint Clair Shores,MI,5/21/2019,sphere,42.49333837,-82.89567558
Aldergrove,BC,5/22/2019,changing,49.0713,-122.4977
Spicer,MN,5/22/2019,cigar,45.2384,-94.9659
East Troy,WI,5/22/2019,unknown,42.7945,-88.3994
Federal Way,WA,5/22/2019,circle,47.30653738,-122.3429007
New York,NY,5/22/2019,cigar,40.74430707,-73.98772448
Ormond Beach,FL,5/22/2019,cigar,29.30349483,-81.18193621
Virginia Beach,VA,5/22/2019,fireball,36.83730134,-76.06194815
Newberry,FL,5/22/2019,circle,29.6313,-82.5814
Clanton,AL,8/16/2019,cigar,32.83452903,-86.66456452
Greenville,KY,8/16/2019,formation,37.1614,-87.1822
Calgary,AB,8/16/2019,diamond,51.04237871,-114.0574425
Memphis,TN,8/16/2019,unknown,35.12547266,-89.92692482
Schertz,TX,8/16/2019,circle,29.5892,-98.2939
Rochester,NY,8/16/2019,circle,43.15504152,-77.61785896
Putnam,CT,7/12/2019,light,41.90451515,-71.86787879
Centreville,VA,7/13/2019,light,38.8439,-77.46703166
Logan,IA,7/13/2019,light,41.6489,-95.7629
Livingston,CA,7/13/2019,cylinder,37.345695,-120.754515
Canton,OH,7/13/2019,rectangle,40.84330719,-81.40800022
Loveland,OH,7/13/2019,sphere,39.2689,-84.2638
Arlington,VT,7/13/2019,light,43.1217,-73.1754
Toms River,NJ,7/13/2019,circle,39.98447273,-74.19884457
Stockton Springs,ME,5/22/2019,unknown,44.5211,-68.8704
Lopez Island,WA,5/22/2019,diamond,48.4955,-122.8729
Meridian,ID,5/23/2019,cylinder,43.60516382,-116.4086523
St Louis,MO,5/23/2019,unknown,38.62382493,-90.3085277
Elkins Park,PA,5/23/2019,sphere,40.071,-75.1251
Houston,TX,5/23/2019,unknown,29.7774937,-95.45122045
Rock Island,TN,5/23/2019,light,35.702,-85.6044
Payson,UT,8/17/2019,light,40.0444,-111.7322
Winchendon,MA,8/17/2019,cigar,42.661,-72.0489
Provo,UT,8/17/2019,sphere,40.27123157,-111.6240043
Rockwall,TX,8/17/2019,disk,32.89939565,-96.43098986
Glencoe,MN,8/17/2019,triangle,44.7646,-94.1753
Brentwood,TN,8/17/2019,oval,36.00187561,-86.78081463
Olympia,WA,8/17/2019,triangle,47.03031595,-122.896931
Madison,WI,7/13/2019,diamond,43.06651417,-89.38736175
Roscommon,MI,7/13/2019,fireball,44.4669,-84.6129
Tacoma,WA,7/13/2019,circle,47.21257224,-122.4597205
St Louis,MO,7/13/2019,light,38.62382493,-90.3085277
De Pere,WI,7/14/2019,other,44.3906,-88.031
Lake Mary,FL,5/23/2019,fireball,28.7578,-81.3397
Kissimmee,FL,5/23/2019,light,28.25503467,-81.42949196
Fort Yates,ND,5/24/2019,unknown,46.1035,-100.7029
Wilsonville,OR,5/24/2019,formation,45.3084,-122.7799
Mitchell,SD,5/24/2019,formation,43.7183,-98.0262
Hazel green,AL,5/24/2019,light,34.9341,-86.5803
Staunton,VA,5/24/2019,chevron,38.13703786,-79.06304078
Armstrong,BC,5/24/2019,cigar,50.45,-119.1833
Grants Pass,OR,8/18/2019,light,42.46357702,-123.3706925
Missoula,MT,7/14/2019,light,46.92450254,-114.0224055
Kahului,HI,8/18/2019,cigar,20.88045135,-156.4690459
Newnan,GA,8/18/2019,light,33.3943552,-84.76770679
Laguna Hills,CA,8/18/2019,circle,33.60561304,-117.7171043
Half Moon Bay,CA,8/18/2019,light,37.4436,-122.4124
Hamilton,MT,8/18/2019,circle,46.1612,-114.1401
Dahlonega,GA,8/18/2019,light,34.53254842,-83.98485789
Hamilton,MT,8/18/2019,rectangle,46.1612,-114.1401
Pittsburgh,PA,7/14/2019,disk,40.44309195,-79.97424169
Meadville,PA,7/14/2019,sphere,41.64661197,-80.17316581
Avon,OH,7/14/2019,cigar,41.4485,-82.0186
Woodbridge,CT,7/14/2019,fireball,41.35298857,-73.00198857
Alpine,NJ,7/14/2019,circle,40.9627,-73.9164
Cincinnati,OH,7/14/2019,triangle,39.17450312,-84.48136299
Monroe,GA,7/14/2019,cigar,33.82505422,-83.69159518
Dundalk,MD,7/14/2019,light,39.2575,-76.4951
Wallingford,CT,7/1/2019,unknown,41.457,-72.8232
Sublimity,OR,5/24/2019,formation,44.8688,-122.7379
Coeur d'Alene,ID,5/24/2019,other,47.70035253,-116.7896063
Pine Valley,UT,5/24/2019,other,37.471,-113.5115
Lakeland,FL,5/24/2019,circle,28.04722715,-81.95884978
Nanaimo,BC,5/24/2019,other,49.18105398,-123.9967366
Groton,VT,5/24/2019,light,44.272,-72.2566
Lakeland,FL,5/24/2019,cylinder,28.04722715,-81.95884978
Shelton,CT,8/19/2019,unknown,41.3158,-73.1354
Dalton,GA,8/19/2019,light,34.7806506,-84.93673735
Milwaukee,WI,8/19/2019,flash,43.05174403,-87.95998544
Kensington,MD,8/19/2019,other,39.02560149,-77.07718806
Tonkawa,OK,8/19/2019,cylinder,36.6052,-97.326
Auburn,WA,8/19/2019,diamond,47.29995649,-122.1808829
Creston,NC,8/19/2019,cylinder,36.4654,-81.6496
Seaside,CA,8/19/2019,sphere,36.6249,-121.8257
Lynnwood,WA,8/19/2019,light,47.82361835,-122.2948047
Alpine,TX,8/19/2019,other,29.98235385,-103.4831154
Clermont,FL,8/19/2019,changing,28.51724828,-81.78506552
Columbia,MO,7/14/2019,rectangle,38.91147669,-92.30242962
Cranston,RI,7/15/2019,other,41.77119239,-71.46207462
Stratford,CT,7/15/2019,changing,41.21305351,-73.12902108
Etobicoke,ON,7/15/2019,oval,43.67407858,-79.55926244
Anaheim,CA,7/15/2019,triangle,33.83243274,-117.8913252
Sandy,UT,7/15/2019,disk,40.5744997,-111.8460303
Minnetonka,MN,7/15/2019,disk,44.9198,-93.4832
Tracy,CA,7/16/2019,disk,37.705,-121.4577154
Racine,WI,7/16/2019,light,42.72967247,-87.8280007
Boise,ID,5/24/2019,other,43.6144452,-116.244678
Burlington,MA,5/24/2019,circle,42.50509476,-71.20454091
Barrington,NH,5/24/2019,light,43.2035,-71.0519
Denver,CO,5/24/2019,other,39.74512637,-104.9593459
Apache Junction,AZ,5/24/2019,circle,33.4151,-111.5496
Mesa,AZ,5/24/2019,circle,33.42126454,-111.7727973
Madison,WI,5/24/2019,light,43.06651417,-89.38736175
Saxtons River,VT,5/24/2019,other,43.1454,-72.5069
Elizabeth,NJ,8/19/2019,light,40.6625543,-74.20179525
Pine Bush,NY,8/19/2019,light,41.6182,-74.3361
New York,NY,8/20/2019,circle,40.74430707,-73.98772448
Nobleboro,ME,8/20/2019,circle,44.1109,-69.482
American Fork,UT,8/20/2019,formation,40.393,-111.7838
Salyersville,KY,8/20/2019,circle,37.7339,-83.0836
Hot Springs,AR,8/21/2019,other,34.45056604,-93.03055566
Jackson,OH,8/21/2019,other,39.0245,-82.6212
Farwell,MI,7/16/2019,oval,43.8213,-84.884
Surprise,AZ,7/16/2019,formation,33.63271553,-112.3725228
Chicago,IL,7/16/2019,egg,41.87991242,-87.66801796
Coker,AL,7/17/2019,other,33.2656,-87.6873
Alma,AR,7/17/2019,circle,35.4656,-94.199
Apache,OK,7/17/2019,light,34.9131,-98.4139
Asheville,NC,5/24/2019,sphere,35.58215753,-82.55326562
Champlin,MN,5/24/2019,light,45.1889,-93.3975
Avalon,NJ,5/24/2019,other,39.1012,-74.7177
Tampa,FL,5/24/2019,cone,28.00681436,-82.47646101
Starrucca,PA,5/24/2019,changing,41.9045,-75.419
Raynham,MA,5/24/2019,other,41.9391,-71.0586
West Forks,ME,5/24/2019,other,45.3649,-69.8989
Otis,OR,8/21/2019,flash,45.0038,-123.8973
Indianapolis,IN,8/22/2019,flash,39.80764885,-86.14221403
Zimmerman,MN,8/22/2019,other,45.4508,-93.5855
Hilbert,WI,8/22/2019,changing,44.1422,-88.1902
Apollo Beach,FL,8/22/2019,circle,27.7713,-82.4143
Apollo beach,FL,8/22/2019,circle,27.7713,-82.4143
Paulsboro,NJ,8/23/2019,unknown,39.8353,-75.1954
Little Rock,AR,7/17/2019,light,34.73753628,-92.36319236
Benicia,CA,7/17/2019,light,38.1129,-122.1331
Austin,TX,7/17/2019,light,30.30846944,-97.76011171
Altoona,PA,7/17/2019,circle,40.53611027,-78.39727723
Asheville,NC,7/17/2019,sphere,35.58215753,-82.55326562
Laredo,TX,7/18/2019,sphere,27.62533547,-99.51398212
Warren,OH,7/18/2019,cigar,41.23654444,-80.8044875
Spokane,WA,7/18/2019,cigar,47.68357629,-117.3863311
Portland,TX,1/4/2019,formation,27.8923,-97.3187
Beverly,NJ,4/18/2019,disk,40.0501,-74.9212
Los Angeles,CA,5/1/2019,circle,34.05070709,-118.2799351
Meridian,ID,5/16/2019,diamond,43.60516382,-116.4086523
Byram,MS,6/24/2019,oval,32.1861,-90.254
Flora,IL,6/27/2019,sphere,38.6712,-88.4973
Monticello,IN,6/27/2019,unknown,40.7735,-86.7154
Canton,CT,6/28/2019,circle,41.8245,-72.8937
Orwell,VT,5/24/2019,cylinder,43.8008,-73.2984
Gansevoort,NY,5/24/2019,formation,43.1952,-73.6846
Ingleside,ON,5/24/2019,other,45,-75
Lebanon,ME,5/24/2019,light,43.3997,-70.9007
Phoenix,AZ,5/24/2019,circle,33.53538055,-112.04946
Tonto Basin,AZ,5/24/2019,rectangle,33.8317,-111.2946
Savannah,GA,8/23/2019,chevron,32.02970094,-81.13525336
Santa Fe,NM,7/18/2019,sphere,35.66108268,-105.9539071
Ashuelot,NH,7/18/2019,fireball,42.7776,-72.4237
Franklinville,NJ,7/18/2019,flash,39.6182,-75.0757
peshastin,WA,7/19/2019,oval,47.5113,-120.6263
Calgary,AB,7/19/2019,other,51.04237871,-114.0574425
Fostoria,OH,7/19/2019,triangle,41.1628,-83.3976
Camby,IN,7/19/2019,other,39.6319,-86.3026
Moravia,IA,7/1/2019,circle,40.8778,-92.825
Saint Joseph,MI,7/1/2019,sphere,42.0569,-86.4563
Euclid,OH,7/3/2019,flash,41.59848462,-81.51722154
Smithfield,VA,7/3/2019,sphere,37.0048449,-76.66419184
Rich Hill,MO,7/4/2019,circle,38.1,-94.376
Chicago,IL,7/4/2019,disk,41.87991242,-87.66801796
Fontana,CA,7/4/2019,triangle,34.12167083,-117.4599851
Laconia,NH,5/24/2019,light,43.56406941,-71.48186235
Brockport,NY,5/24/2019,formation,43.2508,-77.9246
Kingman,AZ,5/24/2019,fireball,35.2201088,-113.9018102
Pasco,WA,5/24/2019,triangle,46.41000734,-118.9094881
Saint Paul,MN,5/25/2019,formation,44.95305527,-93.11475467
Camp Verde,AZ,5/25/2019,light,34.4862,-111.7808
Lawrenceburg,TN,5/25/2019,formation,35.2772,-87.4127
Norfolk,NE,5/25/2019,formation,42.01855676,-97.45228378
Orlando,FL,4/7/2019,circle,28.5192467,-81.35409598
Kingsport,TN,3/29/2019,rectangle,36.50270386,-82.5479583
Auburn,WA,5/17/2019,light,47.29995649,-122.1808829
Gleason,WI,5/26/2019,formation,45.3692,-89.4253
Mount Shasta,CA,7/19/2019,chevron,41.3181,-122.3202
Palm Bay,FL,7/19/2019,light,27.99618065,-80.6510457
Fort Worth,TX,7/19/2019,circle,32.757366,-97.34710441
Monument,CO,7/19/2019,triangle,39.04823801,-104.8162854
Charlotte,NC,7/19/2019,light,35.20580084,-80.82639156
Bristol,CT,7/19/2019,fireball,41.68150531,-72.94058502
Meridian,ID,7/19/2019,flash,43.60516382,-116.4086523
Burleson,TX,7/4/2019,sphere,32.53071887,-97.30784906
Hinesville,GA,7/4/2019,light,31.8581,-81.5854
Palm Coast,FL,7/4/2019,sphere,29.540925,-81.20838512
Pico Rivera,CA,7/4/2019,light,33.9864,-118.0884
Justice,IL,7/4/2019,sphere,41.754,-87.8372
Colon,MI,7/4/2019,unknown,41.9741,-85.3367
Port Charlotte,FL,7/4/2019,triangle,26.98100661,-82.11690661
Colville,WA,7/4/2019,circle,48.6791,-117.7527
West Chester,OH,7/4/2019,triangle,39.33755164,-84.40442295
Erie,PA,7/4/2019,sphere,42.09974518,-80.07763388
Lincoln Park,MI,7/4/2019,teardrop,42.2462,-83.179
Fargo,ND,5/25/2019,formation,46.85898941,-96.84602145
Little Falls,MN,5/25/2019,light,45.9776,-94.4608
Chetek,WI,5/25/2019,other,45.2839,-91.7103
Saint George,UT,5/25/2019,formation,37.13106124,-113.5887632
Orleans,IN,5/25/2019,formation,38.5995,-86.3585
Marysville,CA,5/25/2019,unknown,39.1587,-121.4726
Verona,NJ,6/1/2019,circle,40.8331,-74.2427
Fayetteville,AR,6/4/2019,chevron,36.04787185,-94.04453778
Ashland,OR,6/8/2019,circle,42.1563,-122.5298
Calabasas,CA,6/8/2019,sphere,34.11886555,-118.6733034
Pasadena,CA,6/11/2019,unknown,34.12998527,-118.1425735
Challis,ID,6/17/2019,teardrop,44.652,-114.1543
Cumming,GA,6/18/2019,unknown,34.17941111,-84.14029454
Hardy,VA,6/20/2019,teardrop,37.1759,-79.8013
Lakeland,FL,6/21/2019,light,28.04722715,-81.95884978
Jay,ME,6/22/2019,sphere,44.5317,-70.2164
Lafayette,LA,7/19/2019,unknown,30.19079351,-92.04514239
Knoxville,TN,7/19/2019,other,35.96156134,-83.98011529
Colorado springs,CO,7/20/2019,light,38.8614783,-104.7803978
Lindon,UT,7/20/2019,unknown,40.322,-111.7467
Henderson,NE,7/20/2019,triangle,40.7712,-97.788
ZEPHYRHILLS,FL,7/20/2019,light,28.23611597,-82.27626613
Wales,WI,7/20/2019,fireball,43.002,-88.3769
Carrollton,TX,7/20/2019,changing,32.99435574,-96.89316586
New york,NY,7/20/2019,light,40.74430707,-73.98772448
Flushing,NY,7/5/2019,circle,40.75329127,-73.81827795
Santa Fe,NM,7/5/2019,rectangle,35.66108268,-105.9539071
Phoenix,AZ,7/5/2019,fireball,33.53538055,-112.04946
Lockhart,TX,7/5/2019,egg,29.8973,-97.6783
Belington,WV,7/5/2019,light,39.0492,-79.9561
Greensburg,PA,7/5/2019,circle,40.33569572,-79.55026848
Los Angeles,CA,7/5/2019,circle,34.05070709,-118.2799351
Indianapolis,IN,7/5/2019,oval,39.80764885,-86.14221403
Chico,CA,5/25/2019,other,39.77638902,-121.8275963
Hutchinson,MN,5/25/2019,formation,44.8994,-94.4101
Morehead,KY,5/25/2019,other,38.2075,-83.3989
Covington,KY,5/25/2019,triangle,39.06870833,-84.52891823
Moreno valley,CA,5/25/2019,light,33.92963148,-117.216031
Northumberland,PA,5/25/2019,formation,40.9258,-76.7568
Cranston,RI,5/25/2019,circle,41.77119239,-71.46207462
Rogue River,OR,3/14/2019,circle,42.5413,-123.1046
New York,NY,4/17/2019,light,40.74430707,-73.98772448
Kaysville,UT,6/23/2019,sphere,41.0285,-111.9205
Medford,OR,6/23/2019,egg,42.31514948,-122.8460668
elizabeth,PA,6/23/2019,sphere,40.2562,-79.8531
Flagstaff,AZ,6/24/2019,light,35.26331311,-111.529024
Fort Lauderdale,FL,6/25/2019,light,26.13691468,-80.21914076
Tybee Island,GA,6/25/2019,triangle,32.028,-80.9361
Greenville,WI,6/25/2019,circle,44.3015,-88.5467
Boaz,AL,7/20/2019,light,34.17928913,-86.18376304
Bozeman,MT,7/20/2019,other,45.70981012,-111.0535749
Centreville,VA,7/20/2019,circle,38.8439,-77.46703166
Ashland,OR,7/20/2019,light,42.1563,-122.5298
Johnstown,PA,7/21/2019,unknown,40.31809857,-78.90465429
Logansport,IN,7/21/2019,flash,40.7924,-86.3798
Sherman Oaks,CA,7/21/2019,changing,34.14653158,-118.4467077
Moberly,MO,7/21/2019,triangle,39.4037,-92.4088
Camarillo,CA,7/21/2019,disk,34.21955353,-119.0331022
Prudenville,MI,7/5/2019,formation,44.2475,-84.6427
Southold,NY,7/5/2019,light,41.0639,-72.429
San jacinto,CA,7/6/2019,sphere,33.80390899,-116.9652876
Otis Orchards,WA,7/6/2019,light,47.7236,-117.1706
Dallastown,PA,7/6/2019,light,39.8844,-76.6541
Las Vegas,NV,7/6/2019,circle,36.14124586,-115.1865919
Springfield,NJ,7/6/2019,rectangle,40.6987,-74.3296
Mount Prospect,IL,7/6/2019,circle,42.0624,-87.9309
Saint John,NB,5/25/2019,light,45.26740436,-66.05407664
Las Vegas,NV,5/25/2019,light,36.14124586,-115.1865919
New York,NY,5/25/2019,chevron,40.74430707,-73.98772448
Queen Creek,AZ,5/25/2019,cigar,33.24702,-111.6332933
Quartzsite,AZ,5/25/2019,other,33.6639,-114.23
Oakwood,GA,5/25/2019,light,34.2345,-83.8943
Palm Coast,FL,5/25/2019,disk,29.540925,-81.20838512
Denver,CO,5/25/2019,light,39.74512637,-104.9593459
Cochiti Lake,NM,5/15/2019,unknown,35.6485,-106.3398
St Louis,MO,5/22/2019,light,38.62382493,-90.3085277
Kahului,HI,5/24/2019,unknown,20.88045135,-156.4690459
Los Angeles,CA,5/31/2019,sphere,34.05070709,-118.2799351
Blythe,CA,6/1/2019,circle,33.7567,-114.5124
Abilene,TX,6/26/2019,changing,32.39435138,-99.790044
Freeport,NY,6/26/2019,cigar,40.6489,-73.5825
Anderson,SC,6/26/2019,formation,34.49168812,-82.64779851
Terryville,CT,6/27/2019,sphere,41.6642,-73.0195
Gold Canyon,AZ,6/27/2019,unknown,33.3715,-111.4369
Wildomar,CA,6/27/2019,light,33.6238,-117.2569
Dayton,OH,6/27/2019,light,39.73540852,-84.16762781
Marietta,GA,6/27/2019,triangle,33.96188746,-84.5102132
Jenks,OK,7/21/2019,rectangle,36.0027,-95.9775
Bristol,CT,7/21/2019,light,41.68150531,-72.94058502
Sultan,WA,7/21/2019,disk,47.8559,-121.7397
Donalsonville,GA,7/22/2019,light,30.9591,-84.8898
Canterbury,CT,7/22/2019,cylinder,41.6972,-71.9882
Seattle,WA,7/22/2019,sphere,47.60904639,-122.3260283
Nevada,MO,7/22/2019,unknown,37.8313,-94.3387
Louisville,KY,7/22/2019,egg,38.21121447,-85.68918456
Harwich,MA,1/16/2019,unknown,41.7029,-70.0621
Clearfield,UT,5/11/2019,light,41.11413723,-112.0567766
Orlando,FL,5/23/2019,other,28.5192467,-81.35409598
Los Angeles,CA,5/24/2019,sphere,34.05070709,-118.2799351
New Holland,PA,5/25/2019,egg,40.1086,-76.0707
Mission,BC,5/29/2019,disk,49.15590811,-122.3108595
Cicero,IL,5/30/2019,circle,41.8406,-87.7588
Westminster,CA,7/6/2019,triangle,33.7474,-117.9939
Newark,NY,7/6/2019,sphere,43.0719,-77.0976
San Clemente,CA,7/6/2019,light,33.45240084,-117.6169089
Maryville,IL,7/6/2019,circle,38.7252,-89.9671
Canal Point,FL,7/6/2019,other,26.9,-80.6096
New Castle,IN,7/7/2019,light,39.9341,-85.3718
Anderson,CA,7/7/2019,circle,40.4458,-122.3548
Springfield,MO,7/7/2019,fireball,37.19880654,-93.30922289
New Fairfield,CT,7/7/2019,cylinder,41.4665,-73.4857
Quincy,MA,7/7/2019,other,42.24558955,-71.01388909
Tazewell,TN,5/25/2019,light,36.4759,-83.4984
Westcliffe,CO,5/25/2019,other,38.0774,-105.4599
Telluride,CO,5/25/2019,other,37.9963,-107.8805
Belfair,WA,5/25/2019,formation,47.4341,-122.9259
Escalante,UT,5/25/2019,light,37.7778,-111.6059
New Ulm,MN,5/25/2019,egg,44.3041,-94.4356
Tecumseh,MI,5/25/2019,unknown,42.0115,-83.9169
Sunbury,OH,5/25/2019,other,40.2667,-82.8477
Urbana,OH,5/25/2019,other,40.1183,-83.7834
West Springfield,MA,6/3/2019,other,42.107,-72.6204
Patagonia,AZ,6/3/2019,light,31.5323,-110.7113
Zimmerman,MN,6/27/2019,unknown,45.4508,-93.5855
Louisville,KY,6/28/2019,disk,38.21121447,-85.68918456
Mercer Island,WA,6/28/2019,light,47.5602,-122.2281
Chicago,IL,6/28/2019,light,41.87991242,-87.66801796
Cary,NC,6/28/2019,formation,35.78376198,-78.8013349
Mammoth Lakes,CA,6/28/2019,chevron,37.587,-118.8422
Yachats,OR,6/28/2019,fireball,44.326,-124.0032
Royal Oak,MI,7/22/2019,unknown,42.5044431,-83.15211034
Lodge Grass,MT,7/23/2019,circle,45.2213,-107.4247
Willingboro,NJ,7/23/2019,flash,40.0257,-74.8916
Rock Hill,SC,7/23/2019,circle,34.94510533,-81.05418339
Grand Terrace,CA,7/23/2019,fireball,34.0339,-117.3136
Marietta,GA,7/23/2019,light,33.96188746,-84.5102132
Spokane,WA,7/23/2019,unknown,47.68357629,-117.3863311
Alden,NY,7/23/2019,circle,42.9038,-78.5008
Fulton,MS,6/4/2019,cigar,34.2758,-88.3223
Lincoln,NE,6/7/2019,diamond,40.80091454,-96.67416753
Anderson,CA,6/10/2019,circle,40.4458,-122.3548
Leander,TX,6/12/2019,cylinder,30.52414505,-97.92676216
Astoria,NY,6/15/2019,oval,40.76716222,-73.91944063
Madison,AL,6/15/2019,rectangle,34.71265882,-86.75229706
Forks,WA,6/15/2019,sphere,47.7948,-124.2643
Evansville,IN,7/7/2019,flash,37.98475253,-87.51397042
Manchester,CT,7/7/2019,light,41.77653827,-72.52271852
Bathurst,NB,7/7/2019,unknown,47.6181,-65.6511
Billings,MT,7/8/2019,circle,45.75458535,-108.5015771
Kiln,MS,7/8/2019,light,30.4481,-89.4437
Las Vegas,NV,7/8/2019,fireball,36.14124586,-115.1865919
Asbury Park,NJ,7/8/2019,triangle,40.24237688,-74.03824372
West Babylon,NY,7/8/2019,circle,40.70668992,-73.35013256
Fairburn,GA,7/8/2019,light,33.5879,-84.6467
Harriman,TN,7/8/2019,unknown,35.977,-84.4625
Durango,CO,7/8/2019,circle,37.42148,-107.8529183
Huntsville,AL,7/8/2019,light,34.72796777,-86.6278388
Uniontown,OH,5/25/2019,formation,40.9611,-81.4326
Richmond,IN,5/25/2019,light,39.8380098,-84.90525098
Myrtle Beach,SC,5/25/2019,circle,33.68315,-78.9395391
Conneaut,OH,5/25/2019,other,41.8909,-80.6164
The Dalles,OR,5/25/2019,formation,45.5447,-121.1543
Forks,WA,5/25/2019,cylinder,47.7948,-124.2643
Madison,OH,5/25/2019,other,41.7932,-81.0578
Marysville,OH,5/25/2019,circle,40.25381667,-83.36848542
Sisseton,SD,5/25/2019,light,45.671,-97.0715
Oakville,ON,5/25/2019,triangle,43.46031846,-79.71625895
Detroit lakes,MN,5/25/2019,light,46.82387742,-95.84800968
Hulett,WY,5/26/2019,light,44.7444,-104.6804
Miami,FL,6/5/2019,disk,25.77414271,-80.2895185
Wernersville,PA,6/6/2019,unknown,40.3301,-76.0805
Milwaukee,WI,6/6/2019,other,43.05174403,-87.95998544
Appleton,NY,6/6/2019,triangle,43.3113,-78.6343
Carlsbad,CA,6/6/2019,disk,33.12780665,-117.3035271
Tracy,CA,6/6/2019,sphere,37.705,-121.4577154
Kennard,TX,6/6/2019,other,31.3596,-95.1833
Gilbert,AZ,6/6/2019,circle,33.3396009,-111.781265
Colorado Springs,CO,6/28/2019,circle,38.8614783,-104.7803978
Pittsburgh,PA,6/28/2019,disk,40.44309195,-79.97424169
Lebanon,OH,6/28/2019,cylinder,39.4543,-84.2258
Kingsley,MI,6/28/2019,circle,44.5483,-85.5349
Manhattan,KS,6/28/2019,circle,39.12717533,-96.55163067
greensboro,NC,6/28/2019,light,36.07696303,-79.81581388
Los Angeles,CA,6/29/2019,unknown,34.05070709,-118.2799351
Stevensville,MT,6/29/2019,light,46.5099,-114.0932
Carson,CA,7/24/2019,sphere,33.83698671,-118.2595559
Pueblo,CO,7/24/2019,light,38.27602697,-104.6634627
Atlanta,GA,7/24/2019,other,33.80870552,-84.38988232
Champlin,MN,7/24/2019,unknown,45.1889,-93.3975
Middletown,RI,7/24/2019,flash,41.5171,-71.2789
Rocky Point,NY,7/24/2019,light,40.9363,-72.933
West Haven,CT,7/24/2019,flash,41.273,-72.9574
Phoenix,AZ,6/16/2019,flash,33.53538055,-112.04946
Minneapolis,MN,6/16/2019,other,44.98078334,-93.29330788
Fairfax,VA,6/16/2019,light,38.84920832,-77.31409307
Hamilton,ON,6/17/2019,unknown,43.2377607,-79.86514418
Stevensville,MT,6/17/2019,light,46.5099,-114.0932
Fishers,IN,6/18/2019,sphere,39.9583,-85.9988
Oakley,CA,6/18/2019,light,37.9942,-121.6887
Clay,NY,6/19/2019,disk,43.1843,-76.2001
Phoenix,AZ,6/19/2019,unknown,33.53538055,-112.04946
Farmingdale,ME,7/8/2019,formation,44.2618,-69.8232
Marion,OH,7/8/2019,rectangle,40.5982,-83.1425
Murfreesboro,TN,7/9/2019,light,35.86454843,-86.4034119
Louisa,VA,7/9/2019,light,37.9871,-78.0584
Calabasas,CA,7/9/2019,circle,34.11886555,-118.6733034
Safford,AZ,7/9/2019,fireball,32.70880769,-109.6577923
Rockland,ME,7/9/2019,light,44.1272,-69.1336
Union City,TN,7/9/2019,flash,36.4146,-89.1396
